2.821258449853428	0.0020834730942782963	1.0513157894736844
2.936795907707421	0.0023893516972997965	1.051315789473684
3.193583848253142	0.0026230018683445332	1.0513157894736842
3.5058481564264063	0.002852376815484569	1.0513157894736844
3.7565447660181035	0.003177858154422652	1.0513157894736842
4.065900939566704	0.0035050107995372574	1.0513157894736842
4.464460759998182	0.0038106601699715273	1.051315789473684
5.118966047766229	0.003967437177652252	1.0513157894736842
6.050995196314684	0.004006716149037649	1.0513157894736842
6.9334956872465145	0.004174324547486875	1.0615338172501625
7.518634594242641	0.004595391957521051	1.069625655435871
8.721578389336152	0.004729220100738326	1.0513157894736842
10.320853704580346	0.0047708094433327195	1.0513157894736844
12.281612635104935	0.004786029527973865	1.0513157894736842
14.39528565871364	0.004874539104721641	1.0513157894736842
16.97774174365365	0.004933975629482165	1.0513157894736844
19.93567118067599	0.00501613409920865	1.051315789473684
23.352258288080193	0.005112039388172499	1.0513157894736842
27.135025912275832	0.00525189353019296	1.0513157894736844
31.888675884487856	0.005334979370153648	1.0513157894736844
37.53391350321858	0.005410886932242177	1.0513157894736842
44.5924177741326	0.00543693779817591	1.0513157894736842
51.0023306626251	0.0056747722841569885	1.051315789473684
58.994061917917975	0.005856703509243897	1.0513157894736842
66.3505063391884	0.006216420356788198	1.0513157894736842
